LOCATION,EVENT_SUCCESS_Mean,EVENT_DURATION_Mean,Record_Count,Region,District,LONGITUDE,LATITUDE
"Cell_S3500",1.000000,18.000000,1,"North","Bukit Timah Stevens Road",103.817943,1.318806
"Cell_S3501",1.000000,76.000000,1,"Central","Tanglin Road River Valley",103.825353,1.300592
"Cell_S3502",1.000000,15.000000,1,"North","Bukit Timah Stevens Road",103.836438,1.313825
"Cell_S3503",1.000000,95.000000,1,"North","Bukit Timah Stevens Road",103.808111,1.316124
"Cell_S3504",1.000000,113.357143,14,"West","Bukit Timah Farrer Road Coronation Road",103.812523,1.321803
"Cell_S3505",1.000000,100.000000,1,"West","Holland Road Ghim Moh",103.787618,1.332537
"Cell_S3506",1.000000,71.666667,3,"West","Holland Road Ghim Moh",103.787618,1.332537
"Cell_S3507",1.000000,198.000000,1,"West","Bukit Timah Farrer Road Coronation Road",103.812523,1.321803
"Cell_S3508",1.000000,240.000000,1,"West","Holland Road Ghim Moh",103.794639,1.307262
"Cell_S3509",0.956522,123.956522,23,"West","Bukit Timah Farrer Road Coronation Road",103.799955,1.325931
"Cell_S351",0.964286,77.750000,28,"Central","Robinson Road Shenton Way",103.848408,1.276993
"Cell_S3510",1.000000,32.333333,3,"West","Bukit Timah Farrer Road Coronation Road",103.799955,1.325931
"Cell_S3511",1.000000,44.750000,4,"North","Bukit Timah Stevens Road",103.830313,1.315667
"Cell_S3512",1.000000,29.000000,1,"North","Bukit Timah Stevens Road",103.819591,1.307442
"Cell_S3513",1.000000,280.000000,1,"North","Bukit Timah Stevens Road",103.827096,1.310607
"Cell_S3514",1.000000,68.600000,5,"Central","Tanglin Road River Valley",103.828180,1.295195
"Cell_S3515",1.000000,134.400000,5,"West","Bukit Timah Farrer Road Coronation Road",103.812523,1.321803
"Cell_S3516",1.000000,114.250000,4,"North","Bukit Timah Stevens Road",103.825679,1.313816
"Cell_S3517",1.000000,147.000000,1,"North","Bukit Timah Stevens Road",103.819591,1.307442
"Cell_S3518",0.900000,48.900000,10,"Central","Tanglin Road River Valley",103.815564,1.296022
"Cell_S3519",1.000000,14.000000,1,"West","Bukit Timah Farrer Road Coronation Road",103.799955,1.325931
"Cell_S352",0.800000,255.600000,5,"Central","Marina Esplanade Suntec",103.858814,1.292414
"Cell_S3520",1.000000,478.000000,1,"West","Holland Road Ghim Moh",103.787185,1.312011
"Cell_S3521",1.000000,114.000000,2,"North","Bukit Timah Stevens Road",103.826271,1.309480
"Cell_S3522",1.000000,43.000000,1,"West","Holland Road Ghim Moh",103.795001,1.331432
"Cell_S3523",1.000000,168.000000,1,"North","Bukit Timah Stevens Road",103.830979,1.309875
"Cell_S3524",1.000000,35.000000,1,"North","Bukit Timah old Turf Club",103.809412,1.334095
"Cell_S3525",1.000000,64.000000,6,"North","Thomson Road",103.832973,1.338296
"Cell_S3526",1.000000,223.000000,3,"North","Thomson Road",103.839438,1.334524
"Cell_S3527",1.000000,133.250000,4,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3528",1.000000,20.000000,1,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3529",1.000000,59.500000,2,"North","Thomson Road",103.839438,1.334524
"Cell_S353",1.000000,20.000000,2,"Central","Marina Esplanade Suntec",103.858814,1.292414
"Cell_S3530",1.000000,56.500000,4,"North-East","Novena",103.844227,1.320684
"Cell_S3531",1.000000,132.444444,27,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3532",1.000000,164.000000,2,"North-East","Novena",103.842017,1.319788
"Cell_S3533",1.000000,488.000000,1,"North","Bukit Timah old Turf Club",103.808358,1.335030
"Cell_S3534",1.000000,168.000000,1,"North","Bukit Timah old Turf Club",103.790638,1.347063
"Cell_S3535",1.000000,8.000000,2,"North","Thomson Road",103.839438,1.334524
"Cell_S3536",1.000000,42.000000,1,"North","Thomson Road",103.837492,1.340038
"Cell_S3537",1.000000,88.500000,4,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3538",1.000000,85.142857,7,"North-East","Novena",103.833267,1.320722
"Cell_S3539",1.000000,127.000000,1,"North-East","Novena",103.842017,1.319788
"Cell_S354",1.000000,87.000000,1,"Central","Marina South",103.858300,1.282250
"Cell_S3540",1.000000,354.000000,1,"North","Bukit Timah old Turf Club",103.815429,1.330258
"Cell_S3541",1.000000,55.000000,1,"North","Thomson Road",103.824535,1.322035
"Cell_S3542",0.750000,21.750000,4,"North","Bukit Timah old Turf Club",103.808358,1.335030
"Cell_S3543",1.000000,151.000000,1,"North","Thomson Road",103.837492,1.340038
"Cell_S3544",1.000000,74.000000,5,"North-East","Novena",103.833267,1.320722
"Cell_S3545",0.888889,87.777778,9,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3546",0.666667,56.000000,3,"North-East","Novena",103.850104,1.318881
"Cell_S3547",1.000000,39.400000,10,"North-East","Novena",103.850104,1.318881
"Cell_S3548",1.000000,20.000000,1,"North-East","Novena",103.843864,1.320022
"Cell_S3549",1.000000,14.750000,4,"North","Bukit Timah old Turf Club",103.811276,1.333373
"Cell_S355",0.944444,55.638889,36,"Central","Marina South",103.858300,1.282250
"Cell_S3550",1.000000,50.333333,3,"North","Thomson Road",103.839438,1.334524
"Cell_S3551",1.000000,350.666667,3,"North","Bukit Timah old Turf Club",103.809412,1.334095
"Cell_S3552",1.000000,49.333333,3,"North","Bukit Timah old Turf Club",103.808358,1.335030
"Cell_S3553",1.000000,38.500000,2,"North","Bukit Timah old Turf Club",103.815429,1.330258
"Cell_S3554",1.000000,48.000000,1,"North","Bukit Timah old Turf Club",103.790638,1.347063
"Cell_S3555",1.000000,122.500000,2,"North","Thomson Road",103.832973,1.338296
"Cell_S3556",1.000000,100.000000,1,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3557",1.000000,128.000000,1,"North-East","Novena",103.833267,1.320722
"Cell_S3558",1.000000,19.000000,1,"North","Bukit Timah old Turf Club",103.815429,1.330258
"Cell_S3559",1.000000,31.000000,1,"North","Bukit Timah old Turf Club",103.796291,1.345192
"Cell_S356",1.000000,100.166667,6,"Central","Chinatown",103.844516,1.288057
"Cell_S3560",1.000000,22.000000,2,"North","Bukit Timah old Turf Club",103.796291,1.345192
"Cell_S3561",1.000000,30.000000,1,"North","Bukit Timah old Turf Club",103.811276,1.333373
"Cell_S3562",1.000000,117.600000,5,"North","Thomson Road",103.839438,1.334524
"Cell_S3563",0.500000,318.500000,2,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3564",1.000000,34.000000,1,"North","Bukit Timah old Turf Club",103.815429,1.330258
"Cell_S3565",1.000000,9.000000,1,"North","Thomson Road",103.824535,1.322035
"Cell_S3566",1.000000,102.000000,1,"North","Thomson Road",103.832973,1.338296
"Cell_S3567",1.000000,51.500000,4,"North","Thomson Road",103.832973,1.338296
"Cell_S3568",1.000000,66.000000,1,"North","Thomson Road",103.837492,1.340038
"Cell_S3569",1.000000,363.400000,5,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S357",0.920000,86.240000,25,"Central","Raffles Place",103.850032,1.283863
"Cell_S3570",1.000000,94.666667,3,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3571",1.000000,69.250000,4,"North-East","Novena",103.843864,1.320022
"Cell_S3572",1.000000,5.000000,1,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3573",1.000000,32.000000,4,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3574",1.000000,143.636364,11,"North-East","Novena",103.841448,1.325364
"Cell_S3575",1.000000,34.500000,2,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3576",1.000000,272.000000,4,"North","Bukit Timah old Turf Club",103.808358,1.335030
"Cell_S3577",1.000000,172.500000,2,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3578",1.000000,137.000000,1,"North","Bukit Timah old Turf Club",103.796291,1.345192
"Cell_S3579",1.000000,28.500000,2,"North","Thomson Road",103.837492,1.340038
"Cell_S358",1.000000,113.800000,10,"Central","Robinson Road Shenton Way",103.849827,1.279322
"Cell_S3580",1.000000,480.000000,3,"North","Bukit Timah old Turf Club",103.809412,1.334095
"Cell_S3581",1.000000,67.714286,7,"North","Bukit Timah old Turf Club",103.796291,1.345192
"Cell_S3582",1.000000,53.000000,1,"North","Bukit Timah old Turf Club",103.790638,1.347063
"Cell_S3583",1.000000,26.000000,1,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3584",1.000000,28.000000,1,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3585",1.000000,53.666667,3,"North","Bukit Timah old Turf Club",103.796291,1.345192
"Cell_S3586",1.000000,41.000000,1,"North-East","Novena",103.850104,1.318881
"Cell_S3587",1.000000,54.500000,2,"North-East","Novena",103.842936,1.318199
"Cell_S3588",1.000000,23.000000,1,"North-East","Novena",103.842017,1.319788
"Cell_S3589",1.000000,53.125000,8,"North-East","Novena",103.850104,1.318881
"Cell_S359",1.000000,68.000000,1,"Central","Raffles Place",103.851809,1.282673
"Cell_S3590",1.000000,252.000000,1,"North","Thomson Road",103.832973,1.338296
"Cell_S3591",0.500000,167.000000,2,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3592",1.000000,102.666667,3,"North","Thomson Road",103.839438,1.334524
"Cell_S3593",1.000000,45.000000,1,"North","Thomson Road",103.839438,1.334524
"Cell_S3594",1.000000,63.000000,1,"North-East","Novena",103.833267,1.320722
"Cell_S3595",1.000000,49.000000,2,"North-East","Novena",103.850275,1.319655
"Cell_S3596",0.833333,101.500000,6,"North","Bukit Timah old Turf Club",103.796291,1.345192
"Cell_S3597",1.000000,52.500000,2,"North","Thomson Road",103.839438,1.334524
"Cell_S3598",1.000000,36.000000,2,"North-East","Novena",103.841448,1.325364
"Cell_S3599",0.000000,71.000000,1,"North","Bukit Timah old Turf Club",103.809412,1.334095
"Cell_S36",1.000000,25.500000,2,"West","Pasir Panjang Alexandra Kent Ridge",103.783336,1.292451
"Cell_S360",1.000000,162.000000,3,"Central","Marina Esplanade Suntec",103.857987,1.294503
"Cell_S3600",1.000000,279.000000,1,"North","Bukit Timah old Turf Club",103.808358,1.335030
"Cell_S3601",1.000000,98.500000,2,"North","Bukit Timah old Turf Club",103.815429,1.330258
"Cell_S3602",1.000000,140.000000,2,"North","Thomson Road",103.839438,1.334524
"Cell_S3603",1.000000,142.500000,2,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3604",1.000000,77.281250,32,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3605",1.000000,175.666667,3,"North","Bukit Timah old Turf Club",103.796291,1.345192
"Cell_S3606",1.000000,198.142857,7,"North-East","Novena",103.850104,1.318881
"Cell_S3607",1.000000,146.000000,1,"North-East","Novena",103.841448,1.325364
"Cell_S3608",1.000000,53.000000,4,"North","Bukit Timah old Turf Club",103.811276,1.333373
"Cell_S3609",1.000000,29.000000,1,"North-East","Novena",103.841448,1.325364
"Cell_S361",0.777778,12.555556,9,"Central","Marina Esplanade Suntec",103.859724,1.294647
"Cell_S3610",1.000000,93.777778,9,"North-East","Novena",103.844227,1.320684
"Cell_S3611",1.000000,74.333333,3,"North","Bukit Timah old Turf Club",103.809412,1.334095
"Cell_S3612",1.000000,61.000000,1,"North-East","Novena",103.833267,1.320722
"Cell_S3613",1.000000,63.500000,2,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3614",1.000000,36.000000,1,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3615",1.000000,2.000000,1,"North","Bukit Timah old Turf Club",103.809412,1.334095
"Cell_S3616",1.000000,399.500000,2,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3617",1.000000,99.000000,1,"North","Bukit Timah old Turf Club",103.815429,1.330258
"Cell_S3618",1.000000,291.500000,2,"North","Bukit Timah old Turf Club",103.796291,1.345192
"Cell_S3619",1.000000,7.000000,1,"North-East","Novena",103.850104,1.318881
"Cell_S362",1.000000,29.166667,6,"Central","Raffles Place",103.851386,1.281812
"Cell_S3620",1.000000,86.000000,1,"North-East","Novena",103.842936,1.318199
"Cell_S3621",1.000000,36.000000,1,"North-East","Novena",103.842017,1.319788
"Cell_S3622",1.000000,160.777778,9,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3623",1.000000,47.833333,6,"North","Thomson Road",103.839438,1.334524
"Cell_S3624",1.000000,89.222222,9,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3625",1.000000,369.000000,1,"North-East","Novena",103.841448,1.325364
"Cell_S3626",1.000000,24.000000,6,"North","Bukit Timah old Turf Club",103.808358,1.335030
"Cell_S3627",1.000000,31.000000,3,"North-East","Novena",103.843864,1.320022
"Cell_S3628",1.000000,19.000000,1,"North-East","Novena",103.833267,1.320722
"Cell_S3629",1.000000,134.200000,5,"North-East","Novena",103.833267,1.320722
"Cell_S363",1.000000,78.361702,47,"Central","Marina Esplanade Suntec",103.858374,1.295436
"Cell_S3630",1.000000,36.000000,1,"North-East","Novena",103.842017,1.319788
"Cell_S3631",0.909091,217.181818,11,"North","Thomson Road",103.839438,1.334524
"Cell_S3632",1.000000,12.000000,1,"North","Thomson Road",103.832973,1.338296
"Cell_S3633",1.000000,25.500000,2,"North","Bukit Timah old Turf Club",103.811276,1.333373
"Cell_S3634",1.000000,225.000000,4,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3635",1.000000,130.000000,1,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3636",1.000000,216.250000,4,"North","Thomson Road",103.839438,1.334524
"Cell_S3637",1.000000,16.750000,4,"North","Thomson Road",103.837492,1.340038
"Cell_S3638",1.000000,18.000000,1,"North-East","Novena",103.842017,1.319788
"Cell_S3639",1.000000,56.611111,18,"North","Bukit Timah old Turf Club",103.796291,1.345192
"Cell_S364",1.000000,621.600000,5,"Central","Raffles Place",103.851954,1.284193
"Cell_S3640",1.000000,173.000000,1,"North-East","Novena",103.850275,1.319655
"Cell_S3641",1.000000,82.000000,1,"North-East","Novena",103.843864,1.320022
"Cell_S3642",1.000000,158.000000,1,"North","Bukit Timah old Turf Club",103.811276,1.333373
"Cell_S3643",1.000000,34.000000,2,"North-East","Novena",103.841448,1.325364
"Cell_S3644",1.000000,53.250000,8,"North-East","Novena",103.833267,1.320722
"Cell_S3645",1.000000,33.000000,1,"North-East","Novena",103.850104,1.318881
"Cell_S3646",1.000000,29.000000,1,"North-East","Novena",103.841448,1.325364
"Cell_S3647",1.000000,170.800000,5,"North-East","Novena",103.844227,1.320684
"Cell_S3648",1.000000,59.833333,6,"North","Bukit Timah old Turf Club",103.809412,1.334095
"Cell_S3649",1.000000,31.000000,2,"North","Thomson Road",103.832973,1.338296
"Cell_S365",0.714286,56.142857,7,"Central","Marina South",103.854157,1.279430
"Cell_S3650",1.000000,24.000000,4,"North","Bukit Timah old Turf Club",103.790638,1.347063
"Cell_S3651",1.000000,260.500000,8,"North-East","Novena",103.843864,1.320022
"Cell_S3652",1.000000,29.000000,1,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3653",1.000000,94.833333,6,"North","Thomson Road",103.837492,1.340038
"Cell_S3654",1.000000,86.000000,2,"North-East","Novena",103.833267,1.320722
"Cell_S3655",1.000000,71.250000,4,"North-East","Novena",103.833267,1.320722
"Cell_S3656",1.000000,19.000000,1,"North","Bukit Timah old Turf Club",103.808358,1.335030
"Cell_S3657",1.000000,74.000000,1,"North-East","Novena",103.844227,1.320684
"Cell_S3658",1.000000,191.833333,6,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3659",1.000000,66.500000,2,"North","Bukit Timah old Turf Club",103.811276,1.333373
"Cell_S366",1.000000,42.000000,1,"Central","Marina South",103.860503,1.278887
"Cell_S3660",1.000000,155.750000,4,"North-East","Novena",103.833267,1.320722
"Cell_S3661",1.000000,150.437500,16,"North","Bukit Timah old Turf Club",103.790638,1.347063
"Cell_S3662",1.000000,316.000000,2,"North","Bukit Timah old Turf Club",103.790638,1.347063
"Cell_S3663",1.000000,32.000000,1,"North","Bukit Timah old Turf Club",103.808358,1.335030
"Cell_S3664",1.000000,43.666667,3,"North-East","Novena",103.843864,1.320022
"Cell_S3665",1.000000,35.250000,4,"North","Bukit Timah old Turf Club",103.811276,1.333373
"Cell_S3666",1.000000,149.750000,4,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3667",1.000000,15.000000,1,"North-East","Novena",103.841448,1.325364
"Cell_S3668",1.000000,305.000000,1,"North-East","Novena",103.842017,1.319788
"Cell_S3669",1.000000,76.000000,5,"North-East","Novena",103.850275,1.319655
"Cell_S367",0.975000,146.650000,80,"Central","Raffles Place",103.848767,1.283162
"Cell_S3670",1.000000,70.500000,2,"North","Bukit Timah old Turf Club",103.809412,1.334095
"Cell_S3671",1.000000,111.571429,7,"North-East","Novena",103.850104,1.318881
"Cell_S3672",1.000000,176.666667,3,"North-East","Novena",103.850104,1.318881
"Cell_S3673",1.000000,72.500000,2,"North","Bukit Timah old Turf Club",103.790638,1.347063
"Cell_S3674",1.000000,49.500000,2,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3675",1.000000,79.500000,2,"North-East","Novena",103.841448,1.325364
"Cell_S3676",1.000000,109.666667,3,"North","Bukit Timah old Turf Club",103.809412,1.334095
"Cell_S3677",0.000000,95.000000,1,"North","Thomson Road",103.837492,1.340038
"Cell_S3678",1.000000,197.750000,4,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3679",1.000000,104.464286,28,"North-East","Novena",103.842017,1.319788
"Cell_S368",0.989899,101.090909,99,"Central","Raffles Place",103.848767,1.283162
"Cell_S3680",1.000000,183.000000,7,"North-East","Novena",103.842017,1.319788
"Cell_S3681",0.951220,131.902439,41,"North","Bukit Timah old Turf Club",103.815429,1.330258
"Cell_S3682",1.000000,82.500000,2,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3683",1.000000,49.714286,7,"North","Thomson Road",103.832973,1.338296
"Cell_S3684",1.000000,30.000000,1,"North","Bukit Timah old Turf Club",103.800876,1.337275
"Cell_S3685",1.000000,115.000000,1,"North","Bukit Timah old Turf Club",103.815429,1.330258
"Cell_S3686",1.000000,15.000000,3,"North-East","Novena",103.843864,1.320022
"Cell_S3687",1.000000,150.600000,5,"North","Bukit Timah old Turf Club",103.811276,1.333373
"Cell_S3688",1.000000,119.500000,4,"North-East","Novena",103.843864,1.320022
"Cell_S3689",1.000000,293.000000,5,"North","Bukit Timah old Turf Club",103.790638,1.347063
"Cell_S369",1.000000,147.000000,6,"Central","Marina Esplanade Suntec",103.860303,1.292679
"Cell_S3690",1.000000,80.800000,5,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3691",1.000000,131.333333,6,"North","Bukit Timah old Turf Club",103.811135,1.341922
"Cell_S3692",1.000000,68.000000,2,"North","Thomson Road",103.837492,1.340038
"Cell_S3693",0.833333,323.666667,6,"North-East","Novena",103.841448,1.325364
"Cell_S3694",1.000000,131.500000,2,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3695",1.000000,62.666667,3,"North-East","Novena",103.843864,1.320022
"Cell_S3696",1.000000,2.500000,2,"North","Bukit Timah old Turf Club",103.811276,1.333373
"Cell_S3697",1.000000,21.000000,1,"North","Bukit Timah old Turf Club",103.793677,1.337671
"Cell_S3698",1.000000,35.000000,1,"North-East","Novena",103.842017,1.319788
"Cell_S3699",1.000000,120.000000,2,"North-East","Novena",103.842017,1.319788
"Cell_S37",1.000000,47.782609,23,"Central","Tanglin Road River Valley",103.810348,1.305214
"Cell_S370",1.000000,18.500000,2,"Central","Raffles Place",103.849632,1.283281
